# Tetrahedron method
       14.5464823890        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.6686274796        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.7907725701        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.9129176607        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.0350627513        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.1572078419        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.2793529324        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.4014980230        0.0010486096        0.0010484790        0.0010485205        0.0010486096        0.0010485205        0.0010484790        0.0000709402        0.0181436272        0.0181436272
       15.5236431136        0.0022254103        0.0022252661        0.0022252520        0.0022254103        0.0022252520        0.0022252661        0.0006741500        0.0410234311        0.0410234311
       15.6457882042        0.0030601064        0.0030601825        0.0030601330        0.0030601064        0.0030601330        0.0030601825        0.0018017674        0.0599190861        0.0599190861
       15.7679332948        0.0038311604        0.0038315699        0.0038312968        0.0038311604        0.0038312968        0.0038315699        0.0035717253        0.0794060974        0.0794060974
       15.8900783853        0.0046230431        0.0046240756        0.0046235633        0.0046230431        0.0046235633        0.0046240756        0.0061893737        0.1010216951        0.1010216951
       16.0122234759        0.0055101990        0.0055119611        0.0055110988        0.0055101990        0.0055110988        0.0055119611        0.0100027653        0.1263873703        0.1263873703
       16.1343685665        0.0065715153        0.0065738919        0.0065728930        0.0065715153        0.0065728930        0.0065738919        0.0155570161        0.1574810865        0.1574810865
       16.2565136571        0.0079418346        0.0079458222        0.0079438891        0.0079418346        0.0079438891        0.0079458222        0.0239301194        0.1980172168        0.1980172168
       16.3786587477        0.0099491820        0.0099561044        0.0099523251        0.0099491820        0.0099523251        0.0099561044        0.0379245551        0.2575921859        0.2575921859
       16.5008038382        0.0142689540        0.0142542756        0.0142701535        0.0142689540        0.0142701535        0.0142542756        0.0732428355        0.3876291517        0.3876291517
       16.6229489288        0.0146683892        0.0146632431        0.0146697884        0.0146683892        0.0146697884        0.0146632431        0.0675243132        0.3894014183        0.3894014183
